Date,THETAO (P2.5),THETAO (P50),THETAO (P97.5)
01 Dec 2036,7.850743636750645,8.910527142784202,9.584186577083825
01 Jan 2037,6.183227050041181,6.347343927878015,7.243455923060568
01 Feb 2037,4.751078637142666,5.250097697508632,5.938343586990155
01 Mar 2037,4.94545799713061,5.618441760801774,5.809182447065271
01 Apr 2037,6.785503591078069,7.551045019016932,8.413079146612592
01 May 2037,10.218135303729785,10.69162046570442,11.429766460665052
01 Jun 2037,11.252530574961316,14.550888321108525,15.025601491454827
01 Jul 2037,16.023940916173988,16.797325618445402,17.33124412976741
01 Aug 2037,16.89505754709646,17.90515630048544,19.606554790353474
01 Sep 2037,16.21049185609295,17.2493021447693,18.500294268343847
01 Oct 2037,13.562860319380318,15.165717420936419,15.734436092307806
01 Nov 2037,11.356562953017725,11.980594355190192,12.423885995903323
01 Dec 2037,8.155492708705394,8.768448774532917,9.363524548424271
01 Jan 2038,6.054135884198104,7.201680426459331,7.832752294105248
01 Feb 2038,3.581965002733311,5.69998490426145,6.588950719639443
01 Mar 2038,1.6264305404981503,5.648353866841901,6.039346612541983
01 Apr 2038,3.5829142608653934,7.747000599631139,8.06469386325029
01 May 2038,9.499255687200334,10.875213418066163,11.81389062920057
01 Jun 2038,13.422059592665077,14.15521938331428,15.832534433656198
01 Jul 2038,16.64372874577472,17.955542798074287,18.214780444223777
01 Aug 2038,17.09045327896283,19.19687405104006,20.05178432212553
01 Sep 2038,15.322626921109261,17.63733867344205,19.219510863201734
01 Oct 2038,11.999253814483106,14.985417624842434,15.72149125314836
01 Nov 2038,10.578251277278033,11.569372399840393,12.102803771775482
01 Dec 2038,8.19964913268849,8.929431117194751,8.98066881731241
01 Jan 2039,6.750822993759752,6.755954471794095,7.00318133273185
01 Feb 2039,4.58397901270268,5.628316399995127,6.207217708677624
01 Mar 2039,4.155368499650139,6.019735888424582,6.704320537164864
01 Apr 2039,7.03901654774681,7.485340561694847,8.380821218040454
01 May 2039,9.74078430805379,10.87249401155755,11.341601164449346
01 Jun 2039,13.370195486052937,13.766796858271906,15.497700002897727
01 Jul 2039,16.499026878109888,17.140563948073087,17.538312597320765
