Date,CHL (P2.5),CHL (P50),CHL (P97.5)
01 Sep 2022,6.61518990313529e-07,7.077364226706811e-07,7.539538550278331e-07
01 Oct 2022,1.3694979483734938e-06,1.4145424292353774e-06,1.459586910097261e-06
01 Nov 2022,1.7420206697726045e-06,1.7772257027738078e-06,1.812430735775011e-06
01 Dec 2022,1.5544474450923433e-06,1.7037060979220166e-06,1.85296475075169e-06
01 Jan 2023,1.4621679692647248e-06,1.6582266097957217e-06,1.8542852503267189e-06
01 Feb 2023,2.279052884665055e-06,2.433377154260325e-06,2.5877014238555956e-06
01 Mar 2023,1.9594116072133707e-06,2.1120886517871775e-06,2.2647656963609847e-06
01 Apr 2023,6.845188125683293e-07,1.1579246133588629e-06,1.6313304141493964e-06
01 May 2023,2.7725643513599915e-07,7.394193176113118e-07,1.2015822000866244e-06
01 Jun 2023,3.1711027713977374e-07,5.094417130549594e-07,7.01773148970145e-07
01 Jul 2023,4.409122997192692e-07,4.988651865050886e-07,5.568180732909081e-07
01 Aug 2023,3.813529787456252e-07,4.957512185011667e-07,6.101494582567081e-07
01 Sep 2023,7.431444348876292e-07,8.268592698500395e-07,9.105741048124497e-07
01 Oct 2023,1.2528249893383831e-06,1.293224874590182e-06,1.3336247598419812e-06
01 Nov 2023,1.6128488840783534e-06,1.7020561202930355e-06,1.7912633565077174e-06
01 Dec 2023,1.7937784183707653e-06,1.8991772855543448e-06,2.0045761527379242e-06
01 Jan 2024,1.8774017398075628e-06,1.9078034009372494e-06,1.938205062066936e-06
01 Feb 2024,1.7069066448823742e-06,1.75314044977204e-06,1.7993742546617056e-06
01 Mar 2024,1.4048534802060917e-06,1.6899953853033807e-06,1.9751372904006698e-06
01 Apr 2024,1.1110158565119554e-06,1.3745394545775923e-06,1.6380630526432292e-06
01 May 2024,5.617723037512989e-07,8.012218014339993e-07,1.0406712991166996e-06
01 Jun 2024,3.544099152589609e-07,7.597500189205013e-07,1.1650901225820415e-06
01 Jul 2024,6.725887275049393e-07,7.806139806954239e-07,8.886392338859084e-07
01 Aug 2024,5.61902055413814e-07,7.31065947899354e-07,9.002298403848939e-07
01 Sep 2024,6.251411770793776e-07,8.449927919912695e-07,1.0648444069031615e-06
01 Oct 2024,1.3539024865774454e-06,1.4002070686846016e-06,1.446511650791758e-06
01 Nov 2024,1.5810290741498005e-06,1.7811918627535005e-06,1.9813546513572003e-06
01 Dec 2024,1.643524484085526e-06,1.868763021235148e-06,2.09400155838477e-06
01 Jan 2025,1.6315048171777812e-06,1.6832187700780832e-06,1.7349327229783853e-06
01 Feb 2025,2.262969701309115e-06,2.500182750906582e-06,2.7373958005040492e-06
01 Mar 2025,1.534247809284116e-06,1.6648246438310455e-06,1.795401478377975e-06
01 Apr 2025,7.135621802890473e-07,1.0465053201489832e-06,1.3794484600089192e-06
01 May 2025,8.983288218257717e-07,1.0247237682236272e-06,1.1511187146214827e-06
01 Jun 2025,3.114054776068807e-07,6.142828415548963e-07,9.171602055029119e-07
01 Jul 2025,4.7316518999354875e-07,5.640327942709703e-07,6.549003985483918e-07
01 Aug 2025,4.329822744627679e-07,5.236311307254187e-07,6.142799869880696e-07
01 Sep 2025,6.676189818054342e-07,7.716258817253487e-07,8.756327816452634e-07
01 Oct 2025,1.2602691591501439e-06,1.3280752351614645e-06,1.395881311172785e-06
01 Nov 2025,1.6315252745949908e-06,1.7847069974858296e-06,1.937888720376668e-06
01 Dec 2025,1.5913773954682235e-06,1.636416834650317e-06,1.6814562738324104e-06
01 Jan 2026,1.5132833023115946e-06,1.6481640847167545e-06,1.7830448671219142e-06
01 Feb 2026,2.249674105724391e-06,2.3191038921821905e-06,2.3885336786399906e-06
01 Mar 2026,1.5495741463340045e-06,1.7030021355905531e-06,1.8564301248471017e-06
01 Apr 2026,5.243255492714204e-07,5.251194512584245e-07,5.259133532454285e-07
01 May 2026,4.053403109174873e-07,4.5161833771589824e-07,4.978963645143092e-07
01 Jun 2026,3.387040677422686e-07,3.7338773009964925e-07,4.080713924570299e-07
01 Jul 2026,4.411096668446452e-07,4.7070040157966633e-07,5.002911363146875e-07
01 Aug 2026,3.823208888255505e-07,3.8572534762531933e-07,3.8912980642508817e-07
01 Sep 2026,6.178284786946922e-07,6.311408037584812e-07,6.444531288222703e-07
01 Oct 2026,1.1588626332083395e-06,1.2377741774584355e-06,1.3166857217085316e-06
01 Nov 2026,1.8429133902433573e-06,1.8957951829449716e-06,1.9486769756465857e-06
01 Dec 2026,1.6817133665214133e-06,1.7335007014101216e-06,1.78528803629883e-06
01 Jan 2027,1.5952885041682214e-06,1.7125729129025135e-06,1.8298573216368056e-06
01 Feb 2027,2.1289380618076353e-06,2.18270633299354e-06,2.236474604179445e-06
01 Mar 2027,1.3415697464554174e-06,1.622799310260675e-06,1.9040288740659329e-06
01 Apr 2027,4.7116613634672406e-07,6.564692554657252e-07,8.417723745847264e-07
01 May 2027,1.7537967382634383e-07,3.4751025956530704e-07,5.196408453042702e-07
01 Jun 2027,2.975696857269998e-07,3.8844641820473834e-07,4.793231506824768e-07
01 Jul 2027,3.3318683667557076e-07,4.5931726142128965e-07,5.854476861670085e-07
01 Aug 2027,4.0230961951751596e-07,4.873865875890798e-07,5.724635556606437e-07
01 Sep 2027,6.308921103332108e-07,8.01344123670421e-07,9.717961370076312e-07
01 Oct 2027,1.2522932006898153e-06,1.3273178139998696e-06,1.402342427309924e-06
01 Nov 2027,1.7721373387121604e-06,1.8153307276772274e-06,1.8585241166422944e-06
01 Dec 2027,1.6695734677519817e-06,1.7912771710520258e-06,1.9129808743520697e-06
01 Jan 2028,1.4317741315797636e-06,1.4636210456630865e-06,1.4954679597464093e-06
01 Feb 2028,1.7394532874265667e-06,1.943001513275232e-06,2.1465497391238974e-06
01 Mar 2028,1.339819765385281e-06,1.399580712303326e-06,1.4593416592213708e-06
01 Apr 2028,4.106950120235291e-07,6.781211433404232e-07,9.455472746573175e-07
01 May 2028,2.0797625987001152e-07,3.890959067125335e-07,5.702155535550556e-07
01 Jun 2028,2.862677274186518e-07,5.283702821181532e-07,7.704728368176547e-07
01 Jul 2028,3.640789751319041e-07,4.4422643532273674e-07,5.243738955135694e-07
01 Aug 2028,3.70102077177117e-07,3.9921206681310516e-07,4.2832205644909333e-07
01 Sep 2028,6.739020965689493e-07,7.064255712340819e-07,7.389490458992146e-07
01 Oct 2028,1.1908548440422945e-06,1.2533235982340053e-06,1.3157923524257162e-06
01 Nov 2028,1.653266036232963e-06,1.7133947383249754e-06,1.7735234404169875e-06
01 Dec 2028,1.8297564698739809e-06,1.9199109932404654e-06,2.0100655166069502e-06
01 Jan 2029,1.5455401514023488e-06,1.745710611584677e-06,1.945881071767005e-06
01 Feb 2029,1.7220266768301511e-06,1.97909560423325e-06,2.236164531636349e-06
01 Mar 2029,1.3640452444395567e-06,1.737529987684794e-06,2.1110147309300312e-06
01 Apr 2029,2.725546923218662e-07,5.916847809043401e-07,9.108148694868138e-07
01 May 2029,1.3140347719161967e-07,4.7607214000146757e-07,8.207408028113155e-07
01 Jun 2029,2.686540931954985e-07,4.4728402965642456e-07,6.259139661173505e-07
01 Jul 2029,3.5645207335431255e-07,4.4632919228919307e-07,5.362063112240736e-07
01 Aug 2029,3.62790926504638e-07,5.193647975528575e-07,6.759386686010771e-07
01 Sep 2029,6.015519508467531e-07,7.439795340263005e-07,8.864071172058477e-07
01 Oct 2029,1.2515863384126071e-06,1.2715757241067033e-06,1.2915651098007996e-06
01 Nov 2029,1.7307389451889279e-06,1.7709665865353521e-06,1.8111942278817766e-06
01 Dec 2029,1.6780877686633828e-06,1.7273743964244243e-06,1.7766610241854658e-06
01 Jan 2030,1.5320824563681851e-06,1.5958349079547926e-06,1.6595873595414001e-06
01 Feb 2030,2.0220722807157423e-06,2.1928092346992746e-06,2.363546188682807e-06
01 Mar 2030,1.32379012335597e-06,1.481425863322189e-06,1.6390616032884078e-06
01 Apr 2030,3.434549612852911e-07,6.616241187727822e-07,9.797932762602734e-07
01 May 2030,1.5020965342862395e-07,3.3727423226542905e-07,5.243388111022341e-07
01 Jun 2030,2.6615818923021693e-07,5.346380812667301e-07,8.031179733032433e-07
01 Jul 2030,3.682223533650953e-07,5.663136523254407e-07,7.644049512857861e-07
01 Aug 2030,3.824489641678707e-07,4.646902327295763e-07,5.46931501291282e-07
01 Sep 2030,6.092912666892008e-07,7.97725183352584e-07,9.861591000159673e-07
01 Oct 2030,1.1947945668062919e-06,1.3539350777462817e-06,1.5130755886862713e-06
01 Nov 2030,1.8530190762923276e-06,1.9315177146007765e-06,2.0100163529092258e-06
01 Dec 2030,1.752445855217444e-06,1.7807987314054055e-06,1.809151607593367e-06
01 Jan 2031,1.5706126800803683e-06,1.7855695831050755e-06,2.000526486129783e-06
01 Feb 2031,1.588748531858302e-06,1.918219770156302e-06,2.247691008454303e-06
01 Mar 2031,1.4670947040017955e-06,1.6850385938104946e-06,1.9029824836191937e-06
01 Apr 2031,6.933017941912388e-07,8.357514430490724e-07,9.78201091906906e-07
01 May 2031,1.8723714217168403e-07,5.654839956638163e-07,9.437308491559487e-07
01 Jun 2031,3.306862748864725e-07,5.601137718826643e-07,7.895412688788559e-07
01 Jul 2031,3.7620178671472716e-07,4.5710698248874103e-07,5.380121782627549e-07
01 Aug 2031,4.832111359449065e-07,5.059701350566187e-07,5.287291341683311e-07
01 Sep 2031,6.047514259521964e-07,6.788001637507165e-07,7.528489015492367e-07
01 Oct 2031,1.1210577229845253e-06,1.239669005148264e-06,1.358280287312003e-06
01 Nov 2031,1.5675302962745624e-06,1.633391212408168e-06,1.6992521285417737e-06
01 Dec 2031,1.6124158116055787e-06,1.6163666626998058e-06,1.620317513794033e-06
01 Jan 2032,1.514247068746634e-06,1.6210526403808385e-06,1.7278582120150431e-06
01 Feb 2032,1.4678829520693713e-06,1.9868482298197624e-06,2.5058135075701537e-06
01 Mar 2032,1.0582602171205515e-06,1.1020925139501667e-06,1.1459248107797818e-06
01 Apr 2032,6.871149070995351e-07,8.352337638325134e-07,9.833526205654917e-07
01 May 2032,4.249719207981306e-07,4.5732488082295084e-07,4.896778408477711e-07
01 Jun 2032,2.968591422382502e-07,3.465260578282731e-07,3.96192973418296e-07
01 Jul 2032,3.891603953351214e-07,4.251690206446651e-07,4.611776459542088e-07
01 Aug 2032,4.795260936853972e-07,4.948759125026302e-07,5.102257313198631e-07
01 Sep 2032,7.056978186246729e-07,7.772478106513751e-07,8.487978026780772e-07
01 Oct 2032,1.1985002683253927e-06,1.2602611913582028e-06,1.3220221143910128e-06
01 Nov 2032,1.6362090509336837e-06,1.647986791563086e-06,1.6597645321924883e-06
01 Dec 2032,1.6866805073661584e-06,1.7833982727590159e-06,1.8801160381518732e-06
01 Jan 2033,1.4690574346635783e-06,1.6929619231867299e-06,1.9168664117098814e-06
01 Feb 2033,1.3112863346444735e-06,1.3767522047386186e-06,1.4422180748327637e-06
01 Mar 2033,1.1704579006609475e-06,1.564544004292691e-06,1.958630107924434e-06
01 Apr 2033,4.3134958129982094e-07,4.88292441025245e-07,5.452353007506692e-07
01 May 2033,2.4687860461793316e-07,5.870618411987989e-07,9.272450777796646e-07
01 Jun 2033,1.9847948343790406e-07,2.905494316854427e-07,3.826193799329813e-07
01 Jul 2033,4.3560432096642093e-07,4.4963693060128797e-07,4.6366954023615506e-07
01 Aug 2033,4.2110639018054637e-07,4.458423911433702e-07,4.70578392106194e-07
01 Sep 2033,6.802111072199538e-07,6.849426570055154e-07,6.89674206791077e-07
01 Oct 2033,1.1901405298278856e-06,1.2691993764409462e-06,1.3482582230540069e-06
01 Nov 2033,1.6143933663293995e-06,1.61514946715223e-06,1.6159055679750603e-06
01 Dec 2033,1.6036725053052051e-06,1.7121640268686296e-06,1.820655548432054e-06
01 Jan 2034,1.3560165458893154e-06,1.4380702507825548e-06,1.5201239556757943e-06
01 Feb 2034,1.4533721950321133e-06,1.9075547967222465e-06,2.361737398412379e-06
01 Mar 2034,1.103042141069454e-06,1.2299186356807314e-06,1.3567951302920087e-06
01 Apr 2034,5.462795107429945e-07,8.974797931026337e-07,1.248680075462273e-06
01 May 2034,5.012773823404991e-07,5.291546370888036e-07,5.570318918371082e-07
01 Jun 2034,3.3850293735083605e-07,5.175539884234429e-07,6.966050394960496e-07
01 Jul 2034,4.3067079124621637e-07,4.365711069481745e-07,4.4247142265013266e-07
01 Aug 2034,3.9396696604826296e-07,4.209747646117178e-07,4.4798256317517266e-07
01 Sep 2034,7.749066005559428e-07,7.958522955255899e-07,8.16797990495237e-07
01 Oct 2034,1.1203446852352044e-06,1.1713415659367956e-06,1.222338446638387e-06
01 Nov 2034,1.7939370787005294e-06,1.813697175826326e-06,1.8334572729521225e-06
01 Dec 2034,1.6883676915191927e-06,1.8028575469022844e-06,1.917347402285376e-06
01 Jan 2035,1.7829647153880744e-06,1.866373237796689e-06,1.9497817602053037e-06
01 Feb 2035,2.221919768492376e-06,2.227512932314894e-06,2.2331060961374124e-06
01 Mar 2035,1.7246330580075941e-06,1.7814007226444162e-06,1.8381683872812383e-06
01 Apr 2035,2.887959370844624e-07,7.65616208715353e-07,1.2424364803462437e-06
01 May 2035,4.599326069920891e-07,6.518143767476401e-07,8.43696146503191e-07
01 Jun 2035,4.478719587353025e-07,6.559212360376312e-07,8.6397051333996e-07
01 Jul 2035,4.179580897091184e-07,5.742546299487714e-07,7.305511701884242e-07
01 Aug 2035,4.406431358183937e-07,5.928875386024733e-07,7.45131941386553e-07
01 Sep 2035,7.009722453293421e-07,7.976379634570131e-07,8.94303681584684e-07
01 Oct 2035,1.2960048688020534e-06,1.297817944530047e-06,1.2996310202580404e-06
01 Nov 2035,1.7349186314932205e-06,1.8415809682852064e-06,1.9482433050771923e-06
01 Dec 2035,1.7764001252898818e-06,1.8649056032614406e-06,1.9534110812329994e-06
01 Jan 2036,1.60676769512565e-06,1.7307720189134689e-06,1.8547763427012878e-06
01 Feb 2036,1.7835897318886609e-06,1.958617869538651e-06,2.1336460071886413e-06
01 Mar 2036,1.3290151862262964e-06,1.6279790898577773e-06,1.9269429934892582e-06
01 Apr 2036,5.58034825506864e-07,5.853442937248281e-07,6.126537619427922e-07
01 May 2036,3.7534597198985327e-07,4.3373908951074223e-07,4.921322070316311e-07
01 Jun 2036,3.151477089356896e-07,3.683717441999788e-07,4.21595779464268e-07
01 Jul 2036,5.539561634603181e-07,6.825307010954751e-07,8.111052387306321e-07
01 Aug 2036,4.048308803546458e-07,4.474720403597043e-07,4.901132003647629e-07
01 Sep 2036,8.053196255982586e-07,9.178651294454764e-07,1.0304106332926942e-06
01 Oct 2036,1.288043155612077e-06,1.3653278699569876e-06,1.442612584301898e-06
01 Nov 2036,1.5929372214228857e-06,1.6261507753677718e-06,1.659364329312658e-06
01 Dec 2036,1.8431483575682515e-06,1.9139322350152146e-06,1.9847161124621774e-06
01 Jan 2037,1.5584693477112805e-06,1.7004799499622392e-06,1.8424905522131975e-06
01 Feb 2037,1.6164931892103963e-06,1.8070707055796983e-06,1.997648221949e-06
01 Mar 2037,1.5037907012867225e-06,1.6265413367737172e-06,1.7492919722607117e-06
01 Apr 2037,5.757286078207111e-07,6.145292222209824e-07,6.533298366212537e-07
01 May 2037,5.357217057818167e-07,6.848337237125908e-07,8.339457416433651e-07
01 Jun 2037,3.774741621989859e-07,5.348346136892124e-07,6.92195065179439e-07
01 Jul 2037,5.820742722335998e-07,6.998405252099822e-07,8.176067781863647e-07
01 Aug 2037,4.2581627306766667e-07,5.296391616631191e-07,6.334620502585716e-07
01 Sep 2037,8.527814880531572e-07,9.75355680535074e-07,1.097929873016991e-06
01 Oct 2037,1.186638285229522e-06,1.3388198821218289e-06,1.4910014790141359e-06
01 Nov 2037,1.6018400125156941e-06,1.6640450919395656e-06,1.7262501713634374e-06
01 Dec 2037,1.878052950475231e-06,1.8946146952771552e-06,1.911176440079079e-06
01 Jan 2038,1.771779262642102e-06,1.8169691889431254e-06,1.8621591152441487e-06
01 Feb 2038,1.6948346662226913e-06,1.9291413577828675e-06,2.163448049343044e-06
01 Mar 2038,1.4134284537684163e-06,1.5865678072790368e-06,1.7597071607896573e-06
01 Apr 2038,6.754840307364922e-07,7.108296883923923e-07,7.461753460482924e-07
01 May 2038,1.584255328304603e-07,3.158473171890546e-07,4.7326910154764886e-07
01 Jun 2038,2.955761939073576e-07,4.2681826340611657e-07,5.580603329048754e-07
01 Jul 2038,4.0819142479453594e-07,4.102218997199847e-07,4.122523746454334e-07
01 Aug 2038,3.5638347900368474e-07,3.7319980576347417e-07,3.900161325232636e-07
01 Sep 2038,6.760747095617585e-07,7.119833105882578e-07,7.47891911614757e-07
01 Oct 2038,1.216945042628999e-06,1.2658544208130757e-06,1.3147637989971527e-06
01 Nov 2038,1.559834287769585e-06,1.5777506237257921e-06,1.595666959681999e-06
01 Dec 2038,1.6842435213237215e-06,1.7013367036165008e-06,1.7184298859092802e-06
01 Jan 2039,1.4947610180519785e-06,1.5226275294979049e-06,1.550494040943831e-06
01 Feb 2039,1.4476237345462967e-06,1.8703108810340851e-06,2.2929980275218736e-06
01 Mar 2039,1.168349870263795e-06,1.231702624119799e-06,1.2950553779758033e-06
01 Apr 2039,4.3526324488487315e-07,5.615681343494861e-07,6.878730238140991e-07
01 May 2039,3.127674100224879e-07,3.937034212137618e-07,4.7463943240503567e-07
01 Jun 2039,3.1629423855868356e-07,3.393342791282764e-07,3.6237431969786915e-07
01 Jul 2039,3.6673494171990953e-07,4.557468470263186e-07,5.447587523327276e-07
01 Aug 2039,3.9441174273024274e-07,4.5521735221818965e-07,5.160229617061366e-07
01 Sep 2039,6.664732069205562e-07,7.575065858573579e-07,8.485399647941595e-07
01 Oct 2039,1.2524219613967545e-06,1.2973323322807042e-06,1.342242703164654e-06
01 Nov 2039,1.7841561274726857e-06,1.8788914136376265e-06,1.9736266998025675e-06
01 Dec 2039,1.7405630301549819e-06,1.7590453086234654e-06,1.7775275870919488e-06
01 Jan 2040,1.604878323817373e-06,1.7569197434760224e-06,1.908961163134672e-06
01 Feb 2040,1.9528178836059885e-06,2.0242818761980983e-06,2.0957458687902077e-06
01 Mar 2040,1.1756745838886897e-06,1.2884107501093054e-06,1.401146916329921e-06
01 Apr 2040,3.9671528612463854e-07,7.905223888816467e-07,1.184329491638655e-06
01 May 2040,1.5680082483841693e-07,5.358668587658946e-07,9.149328926933722e-07
01 Jun 2040,2.749644636455785e-07,5.738952352202518e-07,8.728260067949251e-07
01 Jul 2040,3.182551765997125e-07,5.918062908047613e-07,8.653574050098101e-07
01 Aug 2040,3.703252201413038e-07,5.931026562622925e-07,8.158800923832812e-07
01 Sep 2040,6.298029001787249e-07,8.399163446710218e-07,1.0500297891633186e-06
01 Oct 2040,1.2754539905439092e-06,1.2993695993256102e-06,1.3232852081073113e-06
01 Nov 2040,1.7761608226847906e-06,1.783591483605777e-06,1.7910221445267634e-06
01 Dec 2040,1.7078725945383806e-06,1.7459845794292373e-06,1.784096564320094e-06
01 Jan 2041,1.6264145361817792e-06,1.6416198339321152e-06,1.656825131682451e-06
01 Feb 2041,1.8206475553295663e-06,1.994315981272109e-06,2.1679844072146514e-06
01 Mar 2041,1.2490671055080788e-06,1.2770174901667718e-06,1.3049678748254649e-06
01 Apr 2041,2.842865010061864e-07,4.727332805750383e-07,6.611800601438901e-07
01 May 2041,1.7046861708453993e-07,5.465932938887543e-07,9.227179706929688e-07
01 Jun 2041,2.991956035638674e-07,4.777842868219018e-07,6.563729700799362e-07
01 Jul 2041,3.7514891727488184e-07,5.65258334112925e-07,7.553677509509682e-07
01 Aug 2041,3.7275127631763494e-07,5.037181946715293e-07,6.346851130254237e-07
01 Sep 2041,6.498651723163024e-07,8.448691103706343e-07,1.0398730484249662e-06
01 Oct 2041,1.2949676805679637e-06,1.3457395402957076e-06,1.3965114000234513e-06
01 Nov 2041,1.765100524114375e-06,1.8249559556834356e-06,1.8848113872524961e-06
01 Dec 2041,1.7654972581957087e-06,1.8071762736302472e-06,1.8488552890647859e-06
01 Jan 2042,1.5773071029113476e-06,1.7576929880831734e-06,1.9380788732549993e-06
01 Feb 2042,1.751000860881877e-06,1.9156368093836173e-06,2.0802727578853578e-06
01 Mar 2042,1.408580208765011e-06,1.4671278481421018e-06,1.5256754875191924e-06
01 Apr 2042,5.218521180534243e-07,6.344978474732385e-07,7.471435768930529e-07
01 May 2042,2.2215203812359036e-07,3.771049547732976e-07,5.320578714230048e-07
01 Jun 2042,3.090906360492626e-07,4.445893881086367e-07,5.800881401680108e-07
01 Jul 2042,3.9990947723977475e-07,4.563360840032395e-07,5.127626907667042e-07
01 Aug 2042,3.9949366371763833e-07,4.225175914492605e-07,4.4554151918088273e-07
01 Sep 2042,6.526875617260574e-07,7.000756658835405e-07,7.474637700410235e-07
01 Oct 2042,1.3779001417322875e-06,1.383756346501599e-06,1.3896125512709105e-06
01 Nov 2042,1.6480881305288116e-06,1.7442668516699123e-06,1.840445572811013e-06
01 Dec 2042,1.6826399909793334e-06,1.8882557005290576e-06,2.093871410078782e-06
01 Jan 2043,1.8215041045620774e-06,1.9537331338264736e-06,2.0859621630908698e-06
01 Feb 2043,2.2340682527323074e-06,2.3286919711777838e-06,2.4233156896232606e-06
01 Mar 2043,1.373465686054292e-06,1.474183664863388e-06,1.5749016436724839e-06
01 Apr 2043,7.320554816981225e-07,9.621720350638707e-07,1.1922885884296188e-06
01 May 2043,8.252076869353756e-07,8.990527839645986e-07,9.728978809938216e-07
01 Jun 2043,5.397834951226987e-07,6.970152190402846e-07,8.542469429578706e-07
01 Jul 2043,4.6764158580792025e-07,5.598309998994843e-07,6.520204139910483e-07
01 Aug 2043,4.405983523083034e-07,6.496947174946873e-07,8.58791082681071e-07
01 Sep 2043,8.322043235713902e-07,9.485400905983878e-07,1.0648758576253851e-06
01 Oct 2043,1.3427682387687763e-06,1.3529620357938478e-06,1.3631558328189193e-06
01 Nov 2043,1.6483256217262137e-06,1.6809302380907855e-06,1.7135348544553575e-06
01 Dec 2043,1.7296997100909903e-06,1.8603144598849091e-06,1.9909292096788277e-06
01 Jan 2044,1.4202336213080096e-06,1.5167157494034226e-06,1.6131978774988356e-06
01 Feb 2044,1.5016438155896662e-06,1.7211086178295038e-06,1.9405734200693413e-06
01 Mar 2044,1.307281242822107e-06,1.320875122172096e-06,1.3344690015220853e-06
01 Apr 2044,4.173470238467439e-07,5.604196572234793e-07,7.034922906002147e-07
01 May 2044,2.058421876493626e-07,2.458948810993876e-07,2.859475745494125e-07
01 Jun 2044,2.9346386402180493e-07,3.568430804409769e-07,4.2022229686014883e-07
01 Jul 2044,3.828106770983576e-07,5.5749528070164e-07,7.321798843049225e-07
01 Aug 2044,3.5975735810139083e-07,4.798964210940643e-07,6.000354840867377e-07
01 Sep 2044,8.049793358854941e-07,8.192152158028351e-07,8.334510957201763e-07
01 Oct 2044,1.2118488689558483e-06,1.229891434783425e-06,1.2479340006110017e-06
01 Nov 2044,1.734910041076182e-06,1.7649261682025661e-06,1.7949422953289505e-06
01 Dec 2044,1.8093027646049317e-06,1.8224794474384653e-06,1.8356561302719987e-06
01 Jan 2045,1.5254086231793187e-06,1.6700469694710008e-06,1.8146853157626832e-06
01 Feb 2045,1.5495629522751326e-06,1.7824542372760442e-06,2.015345522276956e-06
01 Mar 2045,1.6309872972073038e-06,1.6374269674538026e-06,1.6438666377003015e-06
01 Apr 2045,4.5077358485666745e-07,6.162823785472067e-07,7.81791172237746e-07
01 May 2045,3.570189154915773e-07,5.278440739682696e-07,6.986692324449618e-07
01 Jun 2045,3.7116212515899706e-07,4.029756291853706e-07,4.347891332117442e-07
01 Jul 2045,4.0649637402563293e-07,4.411788565244837e-07,4.758613390233345e-07
01 Aug 2045,4.12496022059539e-07,4.854312340705753e-07,5.583664460816115e-07
01 Sep 2045,6.368797605857153e-07,6.625312659221392e-07,6.881827712585631e-07
01 Oct 2045,1.385829451474824e-06,1.3973789804870898e-06,1.4089285094993557e-06
01 Nov 2045,1.7571281479770587e-06,1.7745154341571288e-06,1.7919027203371988e-06
01 Dec 2045,1.6162725807899287e-06,1.8278575530604089e-06,2.039442525330889e-06
01 Jan 2046,1.4897221904765275e-06,1.5671165050018519e-06,1.644510819527176e-06
01 Feb 2046,1.6182862129539992e-06,2.0527242820242226e-06,2.487162351094446e-06
01 Mar 2046,1.2224683127697723e-06,1.2660830142947737e-06,1.309697715819775e-06
01 Apr 2046,7.402977161945065e-07,8.834315364232509e-07,1.0265653566519953e-06
01 May 2046,3.156042196676388e-07,5.417220329060333e-07,7.678398461444277e-07
01 Jun 2046,3.467291430214379e-07,3.9643825334945274e-07,4.461473636774675e-07
01 Jul 2046,4.196316272232331e-07,4.947504500064898e-07,5.698692727897466e-07
01 Aug 2046,4.463610120766116e-07,4.7120932663099464e-07,4.960576411853777e-07
01 Sep 2046,6.898068036623945e-07,7.021621136652769e-07,7.145174236681592e-07
01 Oct 2046,1.221965108253601e-06,1.254649712923256e-06,1.2873343175929106e-06
01 Nov 2046,1.729141436788335e-06,1.750444241056202e-06,1.7717470453240687e-06
01 Dec 2046,1.738895379458747e-06,1.8810156159513597e-06,2.0231358524439725e-06
01 Jan 2047,1.7102781415310784e-06,1.7844474262654941e-06,1.8586167109999098e-06
01 Feb 2047,1.7666242073791036e-06,1.8159990731532827e-06,1.8653739389274618e-06
01 Mar 2047,1.38516929646295e-06,1.4416344133481626e-06,1.4980995302333752e-06
01 Apr 2047,3.354156546439785e-07,7.186745802442372e-07,1.101933505844496e-06
01 May 2047,1.713771521782779e-07,4.3543820345355584e-07,6.994992547288338e-07
01 Jun 2047,2.9872060317067066e-07,5.882793586647404e-07,8.778381141588101e-07
01 Jul 2047,3.6412175033707835e-07,5.567012851358959e-07,7.492808199347133e-07
01 Aug 2047,4.055815993727913e-07,5.241524150505167e-07,6.42723230728242e-07
01 Sep 2047,6.197666828944814e-07,8.153955828102308e-07,1.01102448272598e-06
01 Oct 2047,1.3378452263371035e-06,1.384054122980467e-06,1.4302630196238303e-06
01 Nov 2047,1.7875842583291832e-06,1.899880183966317e-06,2.012176109603451e-06
01 Dec 2047,1.760840067802646e-06,1.9088446438396236e-06,2.056849219876601e-06
01 Jan 2048,1.8667875558882662e-06,1.9070338143725884e-06,1.9472800728569103e-06
01 Feb 2048,1.4419654454631356e-06,1.848299764436951e-06,2.254634083410766e-06
01 Mar 2048,1.7801209330864348e-06,1.7848148625438737e-06,1.7895087920013124e-06
01 Apr 2048,3.0591251179049087e-07,6.91069638488198e-07,1.0762267651859053e-06
01 May 2048,1.4276814238032956e-07,5.383959010050955e-07,9.340236596298615e-07
01 Jun 2048,2.9307452857900835e-07,5.307281486840155e-07,7.683817687890227e-07
01 Jul 2048,3.23281002027032e-07,4.1634496091531135e-07,5.094089198035907e-07
01 Aug 2048,3.8715351579840025e-07,4.867945140148696e-07,5.864355122313391e-07
01 Sep 2048,7.521897395451826e-07,8.602774219307331e-07,9.683651043162835e-07
01 Oct 2048,1.1392906975216339e-06,1.282860169789163e-06,1.4264296420566925e-06
01 Nov 2048,1.6932102569069464e-06,1.730427108436519e-06,1.7676439599660914e-06
01 Dec 2048,1.9082112342795125e-06,1.910734866962623e-06,1.9132584996457337e-06
01 Jan 2049,1.6386201615814289e-06,1.6525243423562128e-06,1.6664285231309969e-06
01 Feb 2049,1.891731990230241e-06,2.027773527901353e-06,2.1638150655724645e-06
01 Mar 2049,1.1513482611285408e-06,1.3888189520991167e-06,1.6262896430696926e-06
01 Apr 2049,3.705456046598809e-07,4.3719787045196304e-07,5.038501362440451e-07
01 May 2049,3.195255469836832e-07,5.191278019167085e-07,7.187300568497337e-07
01 Jun 2049,2.8264509365860443e-07,3.7261290189622077e-07,4.625807101338371e-07
